time,Solar_production_MW,percentage
2023-11-01 00:00:00+00:00,0.0,0.0
2023-11-01 01:00:00+00:00,0.0,0.0
2023-11-01 02:00:00+00:00,0.0,0.0
2023-11-01 03:00:00+00:00,0.0,0.0
2023-11-01 04:00:00+00:00,0.0,0.0
2023-11-01 05:00:00+00:00,0.0,0.0
2023-11-01 06:00:00+00:00,10.0,0.0005
2023-11-01 07:00:00+00:00,410.0,0.0208
2023-11-01 08:00:00+00:00,1467.0,0.0744
2023-11-01 09:00:00+00:00,2737.0,0.1389
2023-11-01 10:00:00+00:00,4300.0,0.2182
2023-11-01 11:00:00+00:00,5194.0,0.2635
2023-11-01 12:00:00+00:00,5132.0,0.2604
2023-11-01 13:00:00+00:00,4163.0,0.2112
2023-11-01 14:00:00+00:00,2027.0,0.1028
2023-11-01 15:00:00+00:00,522.0,0.0265
2023-11-01 16:00:00+00:00,50.0,0.0025
2023-11-01 17:00:00+00:00,0.0,0.0
2023-11-01 18:00:00+00:00,0.0,0.0
2023-11-01 19:00:00+00:00,0.0,0.0
2023-11-01 20:00:00+00:00,0.0,0.0
2023-11-01 21:00:00+00:00,0.0,0.0
2023-11-01 22:00:00+00:00,0.0,0.0
2023-11-01 23:00:00+00:00,0.0,0.0
2023-11-02 00:00:00+00:00,0.0,0.0
2023-11-02 01:00:00+00:00,0.0,0.0
2023-11-02 02:00:00+00:00,0.0,0.0
2023-11-02 03:00:00+00:00,0.0,0.0
2023-11-02 04:00:00+00:00,0.0,0.0
2023-11-02 05:00:00+00:00,0.0,0.0
2023-11-02 06:00:00+00:00,5.0,0.0002
2023-11-02 07:00:00+00:00,359.0,0.0182
2023-11-02 08:00:00+00:00,1905.0,0.0966
2023-11-02 09:00:00+00:00,3412.0,0.173
2023-11-02 10:00:00+00:00,3874.0,0.1965
2023-11-02 11:00:00+00:00,4223.0,0.2142
2023-11-02 12:00:00+00:00,4263.0,0.2161
2023-11-02 13:00:00+00:00,2989.0,0.1515
2023-11-02 14:00:00+00:00,1080.0,0.0548
2023-11-02 15:00:00+00:00,286.0,0.0145
2023-11-02 16:00:00+00:00,10.0,0.0005
2023-11-02 17:00:00+00:00,0.0,0.0
2023-11-02 18:00:00+00:00,0.0,0.0
2023-11-02 19:00:00+00:00,0.0,0.0
2023-11-02 20:00:00+00:00,0.0,0.0
2023-11-02 21:00:00+00:00,0.0,0.0
2023-11-02 22:00:00+00:00,0.0,0.0
2023-11-02 23:00:00+00:00,0.0,0.0
2023-11-03 00:00:00+00:00,0.0,0.0
2023-11-03 01:00:00+00:00,0.0,0.0
2023-11-03 02:00:00+00:00,0.0,0.0
2023-11-03 03:00:00+00:00,0.0,0.0
2023-11-03 04:00:00+00:00,0.0,0.0
2023-11-03 05:00:00+00:00,0.0,0.0
2023-11-03 06:00:00+00:00,7.0,0.0003
2023-11-03 07:00:00+00:00,378.0,0.0192
2023-11-03 08:00:00+00:00,1732.0,0.0878
2023-11-03 09:00:00+00:00,4052.0,0.2053
2023-11-03 10:00:00+00:00,5217.0,0.2644
2023-11-03 11:00:00+00:00,5784.0,0.2931
2023-11-03 12:00:00+00:00,5573.0,0.2825
2023-11-03 13:00:00+00:00,4585.0,0.2324
2023-11-03 14:00:00+00:00,3192.0,0.1618
2023-11-03 15:00:00+00:00,883.0,0.0447
2023-11-03 16:00:00+00:00,24.0,0.0012
2023-11-03 17:00:00+00:00,0.0,0.0
2023-11-03 18:00:00+00:00,0.0,0.0
2023-11-03 19:00:00+00:00,0.0,0.0
2023-11-03 20:00:00+00:00,0.0,0.0
2023-11-03 21:00:00+00:00,0.0,0.0
2023-11-03 22:00:00+00:00,0.0,0.0
2023-11-03 23:00:00+00:00,0.0,0.0
2023-11-04 00:00:00+00:00,0.0,0.0
2023-11-04 01:00:00+00:00,0.0,0.0
2023-11-04 02:00:00+00:00,0.0,0.0
2023-11-04 03:00:00+00:00,0.0,0.0
2023-11-04 04:00:00+00:00,0.0,0.0
2023-11-04 05:00:00+00:00,0.0,0.0
2023-11-04 06:00:00+00:00,8.0,0.0004
2023-11-04 07:00:00+00:00,556.0,0.0282
2023-11-04 08:00:00+00:00,2306.0,0.1168
2023-11-04 09:00:00+00:00,3845.0,0.1948
2023-11-04 10:00:00+00:00,3458.0,0.1752
2023-11-04 11:00:00+00:00,2745.0,0.1391
2023-11-04 12:00:00+00:00,2156.0,0.1092
2023-11-04 13:00:00+00:00,1522.0,0.0771
2023-11-04 14:00:00+00:00,925.0,0.0469
2023-11-04 15:00:00+00:00,369.0,0.0187
2023-11-04 16:00:00+00:00,14.0,0.0007
2023-11-04 17:00:00+00:00,0.0,0.0
2023-11-04 18:00:00+00:00,0.0,0.0
2023-11-04 19:00:00+00:00,0.0,0.0
2023-11-04 20:00:00+00:00,0.0,0.0
2023-11-04 21:00:00+00:00,0.0,0.0
2023-11-04 22:00:00+00:00,0.0,0.0
2023-11-04 23:00:00+00:00,0.0,0.0
2023-11-05 00:00:00+00:00,0.0,0.0
2023-11-05 01:00:00+00:00,0.0,0.0
2023-11-05 02:00:00+00:00,0.0,0.0
2023-11-05 03:00:00+00:00,0.0,0.0
2023-11-05 04:00:00+00:00,0.0,0.0
2023-11-05 05:00:00+00:00,0.0,0.0
2023-11-05 06:00:00+00:00,4.0,0.0002
2023-11-05 07:00:00+00:00,384.0,0.0194
2023-11-05 08:00:00+00:00,1555.0,0.0787
2023-11-05 09:00:00+00:00,2268.0,0.1148
2023-11-05 10:00:00+00:00,2352.0,0.1191
2023-11-05 11:00:00+00:00,2568.0,0.13
2023-11-05 12:00:00+00:00,2716.0,0.1375
2023-11-05 13:00:00+00:00,2679.0,0.1356
2023-11-05 14:00:00+00:00,1539.0,0.0779
2023-11-05 15:00:00+00:00,539.0,0.0273
2023-11-05 16:00:00+00:00,11.0,0.0006
2023-11-05 17:00:00+00:00,0.0,0.0
2023-11-05 18:00:00+00:00,0.0,0.0
2023-11-05 19:00:00+00:00,0.0,0.0
2023-11-05 20:00:00+00:00,0.0,0.0
2023-11-05 21:00:00+00:00,0.0,0.0
2023-11-05 22:00:00+00:00,0.0,0.0
2023-11-05 23:00:00+00:00,0.0,0.0
2023-11-06 00:00:00+00:00,0.0,0.0
2023-11-06 01:00:00+00:00,0.0,0.0
2023-11-06 02:00:00+00:00,0.0,0.0
2023-11-06 03:00:00+00:00,0.0,0.0
2023-11-06 04:00:00+00:00,0.0,0.0
2023-11-06 05:00:00+00:00,0.0,0.0
2023-11-06 06:00:00+00:00,5.0,0.0002
2023-11-06 07:00:00+00:00,653.0,0.0331
2023-11-06 08:00:00+00:00,2811.0,0.1422
2023-11-06 09:00:00+00:00,4489.0,0.2271
2023-11-06 10:00:00+00:00,4655.0,0.2355
